review_id,user_id,user_name,film_title,rating,review_text,review_date
2709,user_263,Bảo Đức Trần,Phim_title_72,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-04-06
2710,user_302,Huy Vũ,Phim_title_64,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-05-19
2711,user_411,Cô Ánh Bùi,Phim_title_12,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2025-03-14
2712,user_185,Nhật Tấn Phạm,Phim_title_32,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-04-12
2713,user_423,Bà Hà Đặng,Phim_title_154,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2025-05-09
2714,user_093,Quý cô Kim Dương,Phim_title_102,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-09-02
2715,user_395,Quang Thế Bùi,Phim_title_90,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-08-09
2716,user_183,Quý cô Nhật Lê,Phim_title_68,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-03-30
2717,user_189,Mai Đặng,Phim_title_167,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-05-11
2718,user_487,Vi Đặng,Phim_title_86,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2022-08-02
2719,user_292,Nhật Dương,Phim_title_13,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2025-03-12
2720,user_135,Mai Bùi,Phim_title_152,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-08-13
2721,user_007,Quý ông Khoa Phạm,Phim_title_136,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-02-13
2722,user_344,Trung Nguyễn,Phim_title_59,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-02-16
2723,user_235,Hà Bùi,Phim_title_15,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2025-09-10
2724,user_316,Kim Mai Phạm,Phim_title_180,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-08-29
2725,user_225,Hà Bảo Hoàng,Phim_title_105,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2021-03-25
2726,user_320,Thành Phú Vũ,Phim_title_71,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2025-06-05
2727,user_165,Bà Hạnh Dương,Phim_title_26,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-08-20
2728,user_374,Hoàng Quang Phạm,Phim_title_23,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2025-07-30
2729,user_393,Ánh Nguyễn,Phim_title_4,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-05-02
2730,user_315,Quý cô An Vũ,Phim_title_93,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-08-29
2731,user_351,Huy Hữu Phạm,Phim_title_75,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2025-03-26
2732,user_362,Bảo Đức Trần,Phim_title_64,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-09-11
2733,user_145,Huy Bùi,Phim_title_167,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-06-12
2734,user_344,Trung Nguyễn,Phim_title_55,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-05-15
2735,user_423,Bà Hà Đặng,Phim_title_134,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-02-05
2736,user_076,Trung Xuân Phạm,Phim_title_10,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2025-04-16
2737,user_436,Cô Thảo Đặng,Phim_title_97,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2025-07-02
2738,user_195,Quý cô Dương Dương,Phim_title_156,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-07-20
2739,user_143,Minh Mai,Phim_title_187,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-10-19
2740,user_375,Bà Thành Mai,Phim_title_12,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2021-08-04
2741,user_218,Bảo Vũ,Phim_title_20,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-08-23
2742,user_006,Bà Mai Trần,Phim_title_124,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2020-11-17
2743,user_296,Bác Minh Nguyễn,Phim_title_89,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-10-18
2744,user_069,Ông Tú Vũ,Phim_title_196,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-11-17
2745,user_425,Trung Dương,Phim_title_187,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-05-12
2746,user_052,Bà Nhật Vũ,Phim_title_14,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2021-07-08
2747,user_059,Trung Vũ,Phim_title_180,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-03-14
2748,user_008,Dương Lê,Phim_title_87,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-06-04
2749,user_261,Quang Trần,Phim_title_92,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2025-04-17
2750,user_040,Thành Bùi,Phim_title_153,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-02-24
2751,user_338,Ông Minh Dương,Phim_title_179,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-06-21
2752,user_086,Ông Tùng Hoàng,Phim_title_25,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-12-23
2753,user_343,Vũ Trần,Phim_title_124,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2025-08-27
2754,user_250,Cô Dương Vũ,Phim_title_69,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2025-06-03
2755,user_445,Bà Hà Đặng,Phim_title_99,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-02-17
2756,user_266,Nam Vũ,Phim_title_145,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2022-12-14
2757,user_211,Bảo Bảo Trần,Phim_title_13,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2024-04-03
2758,user_349,Cô Khoa Hoàng,Phim_title_90,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-10-25
2759,user_245,Hương Trần,Phim_title_67,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-11-15
2760,user_373,Anh Văn Phạm,Phim_title_29,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2022-11-05
2761,user_297,Ông Châu Hoàng,Phim_title_126,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-05-28
2762,user_458,Anh Tùng Vũ,Phim_title_70,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-06-28
2763,user_174,Duyên Lê,Phim_title_10,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-02-26
2764,user_324,Nhật Hoàng,Phim_title_131,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-12-23
2765,user_393,Ánh Nguyễn,Phim_title_66,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2022-11-10
2766,user_132,Bà Chi Dương,Phim_title_121,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2024-02-11
2767,user_325,Minh Xuân Mai,Phim_title_55,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-12-20
2768,user_019,Cô Phương Bùi,Phim_title_47,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-06-01
2769,user_449,Châu Phú Trần,Phim_title_199,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-01-08
2770,user_393,Ánh Nguyễn,Phim_title_100,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-11-27
2771,user_042,Bà Linh Vũ,Phim_title_155,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2020-10-14
2772,user_122,Bà Chi Nguyễn,Phim_title_66,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2020-10-25
2773,user_275,Bà Hồng Bùi,Phim_title_72,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-07-27
2774,user_301,Chị Phương Đặng,Phim_title_154,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2022-05-10
2775,user_463,Quý cô Hương Hoàng,Phim_title_184,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-12-03
2776,user_309,Quý cô Lâm Lê,Phim_title_48,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-05-21
2777,user_126,Chị Kim Phạm,Phim_title_14,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2022-04-13
2778,user_476,Phúc Hải Lê,Phim_title_56,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2020-11-18
2779,user_484,Nhật Hữu Trần,Phim_title_8,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2022-10-02
2780,user_228,Quý ông Huy Bùi,Phim_title_78,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-11-20
2781,user_297,Ông Châu Hoàng,Phim_title_73,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2025-06-01
2782,user_020,Nhiên Trần,Phim_title_98,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-02-01
2783,user_283,Anh Phạm,Phim_title_38,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2020-12-29
2784,user_259,Quý ông Hoàng Vũ,Phim_title_132,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-02-24
2785,user_281,Trọng Vũ,Phim_title_177,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-11-27
2786,user_477,Nhiên Trí Đặng,Phim_title_177,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-10-25
2787,user_273,Châu Nguyễn,Phim_title_90,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2022-11-06
2788,user_464,Chị Bảo Hoàng,Phim_title_87,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-10-06
2789,user_202,Thảo Bùi,Phim_title_174,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2020-10-04
2790,user_106,Duyên Hoàng,Phim_title_68,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-03-11
2791,user_382,Lâm Hoàng Hoàng,Phim_title_145,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2021-03-18
2792,user_242,Nhiên Quang Vũ,Phim_title_107,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-02-21
2793,user_144,Lâm Tấn Dương,Phim_title_97,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2022-01-04
2794,user_248,Trung Đức Bùi,Phim_title_169,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-11-02
2795,user_268,Hạnh Trần,Phim_title_184,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-06-05
2796,user_398,Ông Khoa Phạm,Phim_title_129,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2022-04-16
2797,user_187,Mai Nguyễn,Phim_title_75,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2022-06-20
2798,user_355,Chị Thành Bùi,Phim_title_24,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-06-05
2799,user_107,Ông Minh Dương,Phim_title_41,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2025-03-03
2800,user_471,Quý ông Anh Bùi,Phim_title_24,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-04-30
2801,user_339,Nhật Hoàng,Phim_title_59,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2024-01-15
2802,user_126,Chị Kim Phạm,Phim_title_72,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-10-15
2803,user_118,Bà Yến Dương,Phim_title_109,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2024-12-17
2804,user_204,Chị Hương Mai,Phim_title_97,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-02-18
2805,user_422,Cô Hồng Mai,Phim_title_182,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-07-06
2806,user_285,Quý cô Hương Lê,Phim_title_142,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2020-12-18
2807,user_297,Ông Châu Hoàng,Phim_title_83,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2021-08-22
2808,user_456,Trung Hoàng Lê,Phim_title_58,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2025-07-13
2809,user_110,Quý cô Hà Đặng,Phim_title_95,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2024-10-23
2810,user_085,Cô Nhật Vũ,Phim_title_105,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-05-09
2811,user_417,An Đức Đặng,Phim_title_128,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2020-09-24
2812,user_392,An Lê,Phim_title_156,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-08-15
2813,user_203,Trọng Mai,Phim_title_77,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-01-04
2814,user_337,Tùng Nguyễn,Phim_title_144,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-12-30
2815,user_174,Duyên Lê,Phim_title_121,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2024-04-16
2816,user_053,Quý ông Dũng Bùi,Phim_title_66,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-11-07
2817,user_154,Quý cô Hạnh Vũ,Phim_title_174,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-06-17
2818,user_242,Nhiên Quang Vũ,Phim_title_80,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-09-10
2819,user_346,Quý cô Duyên Bùi,Phim_title_129,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2025-08-24
2820,user_453,Cô Dương Lê,Phim_title_184,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-04-17
2821,user_101,Lâm Nguyễn,Phim_title_199,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-10-13
2822,user_342,Nhật Lê,Phim_title_138,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-11-11
2823,user_449,Châu Phú Trần,Phim_title_187,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2022-06-04
2824,user_250,Cô Dương Vũ,Phim_title_134,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2024-09-07
2825,user_185,Nhật Tấn Phạm,Phim_title_30,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2024-03-12
2826,user_442,Quang Mai,Phim_title_170,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-07-08
2827,user_203,Trọng Mai,Phim_title_34,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-04-25
2828,user_484,Nhật Hữu Trần,Phim_title_192,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-05-29
2829,user_085,Cô Nhật Vũ,Phim_title_15,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-03-25
2830,user_457,Phúc Phú Mai,Phim_title_11,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2025-09-12
2831,user_345,Chị Nhật Nguyễn,Phim_title_122,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-07-13
2832,user_085,Cô Nhật Vũ,Phim_title_112,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-01-15
2833,user_181,Cô Kim Dương,Phim_title_89,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2021-11-27
2834,user_187,Mai Nguyễn,Phim_title_43,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2022-04-03
2835,user_285,Quý cô Hương Lê,Phim_title_76,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2021-06-18
2836,user_323,Ông Tùng Đặng,Phim_title_37,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-10-19
2837,user_320,Thành Phú Vũ,Phim_title_47,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2024-05-09
2838,user_412,Ông Nhiên Nguyễn,Phim_title_60,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2024-12-13
2839,user_381,Kim Văn Bùi,Phim_title_116,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2025-06-29
2840,user_137,Quý cô Yến Phạm,Phim_title_174,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2025-03-31
2841,user_455,Yến Đặng,Phim_title_195,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2025-02-18
2842,user_081,Yến Lê,Phim_title_37,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2025-04-01
2843,user_074,Vũ Mai Đặng,Phim_title_112,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2020-12-12
2844,user_129,Huy Trí Bùi,Phim_title_2,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-07-11
2845,user_120,Ông Anh Bùi,Phim_title_30,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-04-23
2846,user_392,An Lê,Phim_title_106,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2025-03-07
2847,user_448,Anh Mai,Phim_title_102,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2025-06-03
2848,user_145,Huy Bùi,Phim_title_13,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-04-15
2849,user_307,Phương Lê,Phim_title_156,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-01-10
2850,user_018,Bác Phúc Hoàng,Phim_title_125,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-09-05
2851,user_418,Mai Vũ,Phim_title_113,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-05-07
2852,user_081,Yến Lê,Phim_title_47,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-10-29
2853,user_183,Quý cô Nhật Lê,Phim_title_198,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-05-29
2854,user_363,Quý ông Anh Nguyễn,Phim_title_39,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2022-10-16
2855,user_369,Ông Anh Hoàng,Phim_title_118,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-09-02
2856,user_488,Bà Hương Hoàng,Phim_title_102,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-11-17
2857,user_251,Anh Trọng Lê,Phim_title_41,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2020-10-01
2858,user_117,Cô Bảo Đặng,Phim_title_132,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-09-25
2859,user_126,Chị Kim Phạm,Phim_title_141,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-11-06
2860,user_451,Lâm Phạm,Phim_title_190,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-10-14
2861,user_426,Chị Hương Bùi,Phim_title_171,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2025-03-30
2862,user_023,Chị Hà Dương,Phim_title_121,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2025-03-06
2863,user_238,Mai Đặng,Phim_title_92,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-06-25
2864,user_268,Hạnh Trần,Phim_title_185,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-09-18
2865,user_260,Huy Bùi,Phim_title_110,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-03-07
2866,user_334,Khoa Phạm,Phim_title_50,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2022-11-23
2867,user_110,Quý cô Hà Đặng,Phim_title_87,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-06-26
2868,user_066,Bà Hồng Vũ,Phim_title_118,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2021-12-19
2869,user_282,Hải Mai Bảo Vũ,Phim_title_170,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-08-05
2870,user_364,Bác Quang Phạm,Phim_title_125,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2021-01-13
2871,user_315,Quý cô An Vũ,Phim_title_100,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-03-20
2872,user_314,Nhiên Hoàng,Phim_title_169,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2025-03-02
2873,user_022,Phương Lê,Phim_title_139,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2022-06-07
2874,user_094,Nam Vũ,Phim_title_7,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2025-06-24
2875,user_198,Cô Yến Vũ,Phim_title_171,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2025-02-17
2876,user_325,Minh Xuân Mai,Phim_title_34,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2025-08-19
2877,user_194,Dương Hoàng,Phim_title_124,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-02-07
2878,user_325,Minh Xuân Mai,Phim_title_37,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2020-10-21
2879,user_468,Quang Quang Vũ,Phim_title_181,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-06-06
2880,user_499,Cô Nhật Bùi,Phim_title_13,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2025-08-04
2881,user_042,Bà Linh Vũ,Phim_title_8,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-05-02
2882,user_239,Bà Kim Nguyễn,Phim_title_160,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2020-11-14
2883,user_228,Quý ông Huy Bùi,Phim_title_153,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2021-03-16
2884,user_173,Cô Thành Phạm,Phim_title_72,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-02-10
2885,user_200,Hà Phạm,Phim_title_117,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2020-12-02
